Interaction_ID,User_ID,Appliance_ID,Home_Appliance,Category,Event_Type,User_Rating_Given,Purchased,Interaction_Date,Session_Duration_sec
5140,U1033,1752,Carpet Cleaner,Cleaning,wishlist,5.0,0,2024-06-02,
5141,U0300,531,Roti Maker,Kitchen,view,,0,2023-10-02,138.0
5142,U1377,397,Ice Cream Maker,Kitchen,purchase,5.0,1,2024-09-04,
5143,U0497,4653,Mini Fridge,Kitchen,view,,0,2023-04-16,3.0
5144,U0970,3680,Door Intercom,Security,view,,0,2024-04-27,14.0
5145,U0011,60,Hair Straightener,Personal Care,add_to_cart,,0,2024-09-28,
5146,U0279,2993,Smart Bulb,Smart Home,view,,0,2024-02-29,9.0
5147,U1325,3252,Hair Curler,Personal Care,view,,0,2023-10-30,267.0
5148,U0756,2821,Label Maker,Tools,add_to_cart,,0,2024-07-07,
5149,U1768,4502,Steam Iron,Laundry,add_to_cart,,0,2023-10-10,
5150,U0740,4616,Bladeless Fan,Climate,view,,0,2023-10-22,169.0
5151,U1653,4537,Booster Pump,Outdoor,view,,0,2024-04-09,19.0
5152,U0957,61,Electric Stove,Kitchen,purchase,4.2,1,2023-07-13,
5153,U0364,2730,Smart Dryer,Laundry,purchase,3.1,1,2023-01-19,
5154,U1348,4199,Sewing Machine,Hobby,view,,0,2024-08-29,44.0
5155,U0439,417,Water Pump,Outdoor,view,,0,2024-05-13,77.0
5156,U0105,4843,Smart TV,Entertainment,view,,0,2023-03-14,178.0
5157,U1632,859,Chapati Maker,Kitchen,purchase,3.4,1,2023-02-06,
5158,U0632,503,Aquarium Filter,Pet,add_to_cart,,0,2023-01-20,
5159,U1895,2849,Projector,Entertainment,purchase,4.1,1,2023-05-25,
5160,U1516,708,Smart Plug,Smart Home,wishlist,5.0,0,2023-01-10,
5161,U1746,2761,Panini Press,Kitchen,wishlist,5.0,0,2023-04-03,
5162,U1104,1354,Meat Grinder,Kitchen,wishlist,5.0,0,2024-11-05,
5163,U0713,2098,Slow Cooker,Kitchen,purchase,5.0,1,2023-04-22,
5164,U0632,826,Central Air Conditioner,Climate,purchase,4.1,1,2024-06-06,
5165,U0315,2375,Pressure Washer,Cleaning,view,,0,2023-07-28,8.0
5166,U0388,569,Countertop Dishwasher,Cleaning,view,,0,2024-11-26,51.0
5167,U1617,35,Sprinkler System,Tools,view,,0,2023-03-27,70.0
5168,U1528,259,Blu Ray Player,Entertainment,view,,0,2024-03-11,178.0
5169,U0313,2275,Lint Remover,Laundry,view,,0,2023-06-19,360.0
5170,U1705,3980,Ice Crusher,Kitchen,view,,0,2023-04-22,27.0
5171,U0161,394,Smart Vacuum,Cleaning,add_to_cart,,0,2024-11-11,
5172,U0232,1002,UV Water Purifier,Bathroom,wishlist,5.0,0,2024-01-29,
5173,U1370,3742,Rice Cooker,Kitchen,wishlist,5.0,0,2023-10-18,
5174,U0682,4216,Bathroom Exhaust Fan,Bathroom,purchase,3.6,1,2024-04-16,
5175,U0228,278,Hair Curler,Personal Care,add_to_cart,,0,2024-05-15,
5176,U1218,642,Door Intercom,Security,purchase,4.5,1,2024-06-29,
5177,U1356,2262,Air Quality Monitor,Smart Home,add_to_cart,,0,2024-12-12,
5178,U0943,68,Subwoofer,Entertainment,view,,0,2024-02-16,73.0
5179,U1674,4355,WiFi Extender,Networking,add_to_cart,,0,2023-07-18,
5180,U0848,1701,Aquarium Filter,Pet,add_to_cart,,0,2024-10-27,
5181,U0193,876,Electric Mop,Cleaning,wishlist,3.3,0,2024-03-14,
5182,U1738,2292,Tankless Water Heater,Bathroom,view,,0,2023-09-15,83.0
5183,U1835,2318,Modem,Networking,view,,0,2023-10-18,8.0
5184,U0181,4603,Electric Knife,Kitchen,view,,0,2023-03-30,9.0
5185,U0033,4291,Built In Oven,Kitchen,view,,0,2024-06-20,178.0
5186,U1976,4403,Dishwasher,Cleaning,add_to_cart,,0,2023-11-28,
5187,U1137,30,Fermentation Crock,Hobby,add_to_cart,,0,2023-11-19,
5188,U0289,4752,Portable Dishwasher,Cleaning,add_to_cart,,0,2023-07-18,
5189,U1170,4106,Door Intercom,Security,view,,0,2023-10-15,365.0
5190,U0926,2272,Range Hood,Kitchen,view,,0,2024-01-13,239.0
5191,U0355,4046,Electric Toothbrush,Personal Care,view,,0,2024-11-28,70.0
5192,U0834,2808,Water Boiler,Kitchen,add_to_cart,,0,2024-05-04,
5193,U0214,1993,Scanner,Tools,view,,0,2024-11-02,1.0
5194,U0980,1798,Router,Networking,add_to_cart,,0,2024-06-21,
5195,U0449,3107,Water Softener,Bathroom,view,,0,2024-02-08,52.0
5196,U1499,1697,Steam Cleaner,Cleaning,view,,0,2024-05-31,263.0
5197,U0494,1813,Steam Iron,Laundry,wishlist,4.9,0,2024-07-01,
5198,U0196,1075,Hot Plate,Kitchen,purchase,4.1,1,2024-02-15,
5199,U0512,3437,Window Cleaner Robot,Cleaning,wishlist,4.2,0,2023-09-19,
5200,U0961,411,Scanner,Tools,purchase,4.7,1,2024-01-23,
5201,U0686,905,Electric Shaver,Personal Care,purchase,3.9,1,2024-07-29,
5202,U0279,2757,Angle Grinder,Tools,purchase,4.8,1,2024-12-24,
5203,U0836,1951,Electric Mop,Cleaning,purchase,3.5,1,2024-11-05,
5204,U0551,1809,Pet Feeder,Pet,view,,0,2023-11-13,352.0
5205,U1931,204,Smart Garage Door Opener,Security,view,,0,2023-03-22,91.0
5206,U1335,3061,Laminator,Tools,purchase,5.0,1,2023-10-08,
5207,U0180,2789,Exhaust Fan,Climate,add_to_cart,,0,2024-11-22,
5208,U0106,4009,Electric Stove,Kitchen,add_to_cart,,0,2023-04-16,
5209,U0004,2774,Aquarium Filter,Pet,view,,0,2023-05-29,8.0
5210,U1532,2840,UV Water Purifier,Bathroom,wishlist,3.1,0,2023-05-21,
5211,U0610,3546,Network Attached Storage,Networking,view,,0,2024-01-04,88.0
5212,U1123,82,Home Server,Networking,view,,0,2024-12-13,100.0
5213,U1790,3509,Juicer,Kitchen,view,,0,2023-02-20,791.0
5214,U1833,595,Electric Drill,Tools,view,,0,2023-08-06,23.0
5215,U1171,1380,Home Server,Networking,add_to_cart,,0,2024-08-25,
5216,U1402,1307,Massage Chair,Personal Care,view,,0,2024-09-30,29.0
5217,U1077,2392,Geyser,Bathroom,view,,0,2024-07-28,136.0
5218,U0798,3047,UV Water Purifier,Bathroom,purchase,3.5,1,2024-09-11,
5219,U1603,4258,Handheld Vacuum,Cleaning,view,,0,2024-11-24,82.0
5220,U1580,4829,Water Heater,Bathroom,add_to_cart,,0,2024-08-16,
5221,U1195,1115,Soundbar,Entertainment,purchase,4.4,1,2023-02-28,
5222,U0376,1205,Home Theater System,Entertainment,purchase,3.9,1,2024-06-24,
5223,U1909,1896,Citrus Juicer,Kitchen,add_to_cart,,0,2023-01-23,
5224,U1195,3637,Television,Entertainment,purchase,4.3,1,2024-08-23,
5225,U0189,1988,Water Pump,Outdoor,view,,0,2023-05-03,358.0
5226,U0547,1732,Hair Curler,Personal Care,purchase,4.4,1,2024-10-16,
5227,U0198,1149,Landline Phone,Smart Home,wishlist,3.0,0,2024-12-09,
5228,U0435,4370,Water Filter,Bathroom,view,,0,2023-05-11,41.0
5229,U1727,1055,Carpet Cleaner,Cleaning,add_to_cart,,0,2023-10-05,
5230,U1290,3614,Sewing Machine,Hobby,purchase,4.1,1,2023-06-14,
5231,U1089,328,Ceiling Fan,Climate,wishlist,3.2,0,2024-10-30,
5232,U1596,3342,Crepe Maker,Kitchen,view,,0,2023-12-18,95.0
5233,U1690,2714,Bidet Seat,Bathroom,view,,0,2023-03-03,361.0
5234,U0360,4918,Automatic Pet Water Fountain,Pet,purchase,3.8,1,2024-11-25,
5235,U1439,16,Smart Switch,Smart Home,view,,0,2024-06-12,49.0
5236,U1312,3831,Dehumidifier,Climate,wishlist,5.0,0,2024-09-30,
5237,U1185,4015,Smoke Detector,Security,wishlist,5.0,0,2024-08-19,
5238,U0151,633,Countertop Dishwasher,Cleaning,purchase,5.0,1,2024-01-21,
5239,U0108,4954,Pet Feeder,Pet,view,,0,2023-03-30,197.0
5240,U0142,1334,Jacuzzi Pump,Bathroom,add_to_cart,,0,2024-12-20,
5241,U0753,1077,Smart Switch,Smart Home,purchase,2.8,1,2023-11-04,
5242,U1340,3316,DVD Player,Entertainment,purchase,3.4,1,2023-03-22,
5243,U1176,849,Hair Dryer,Personal Care,view,,0,2024-01-04,35.0
5244,U1787,3361,Geyser,Bathroom,purchase,4.3,1,2024-04-09,
5245,U1576,4254,3D Printer,Hobby,wishlist,3.9,0,2024-10-24,
5246,U1787,4809,RO Purifier,Bathroom,view,,0,2024-09-27,21.0
5247,U0588,1655,Cold Press Juicer,Kitchen,add_to_cart,,0,2023-01-06,
5248,U0631,2357,Coffee Maker,Kitchen,purchase,4.2,1,2023-02-18,
5249,U0945,653,Electric Pressure Cooker,Kitchen,purchase,5.0,1,2024-04-05,
5250,U0938,2284,Built In Oven,Kitchen,add_to_cart,,0,2023-06-02,
5251,U0547,4949,Home Automation Controller,Networking,purchase,4.7,1,2024-05-22,
5252,U1923,3661,Espresso Machine,Kitchen,add_to_cart,,0,2024-02-19,
5253,U1558,274,Slow Cooker,Kitchen,view,,0,2024-06-29,186.0
5254,U0360,364,RO Purifier,Bathroom,purchase,4.6,1,2023-03-20,
5255,U0111,2694,Milk Frother,Kitchen,wishlist,4.3,0,2024-03-16,
5256,U0036,1269,Pet Feeder,Pet,wishlist,2.8,0,2023-01-05,
5257,U1302,2795,Garment Steamer,Laundry,add_to_cart,,0,2023-04-23,
5258,U0059,984,Citrus Juicer,Kitchen,add_to_cart,,0,2023-02-02,
5259,U0942,3150,Smart Garage Door Opener,Security,view,,0,2024-01-20,141.0
5260,U0026,1924,Smart Switch,Smart Home,view,,0,2023-05-10,2.0
5261,U0506,3725,Booster Pump,Outdoor,purchase,5.0,1,2023-02-09,
5262,U0745,4722,Air Quality Monitor,Smart Home,view,,0,2024-10-14,77.0
5263,U0014,4279,Iron,Laundry,purchase,5.0,1,2023-09-25,
5264,U1638,978,Smart Curtain Motor,Smart Home,purchase,4.4,1,2024-09-05,
5265,U1614,935,Pressure Washer,Cleaning,purchase,5.0,1,2023-09-19,
5266,U1734,200,Ice Crusher,Kitchen,view,,0,2024-10-10,343.0
5267,U0141,1867,Electric Toothbrush,Personal Care,view,,0,2023-06-28,205.0
5268,U1502,4266,Carpet Cleaner,Cleaning,purchase,5.0,1,2024-07-09,
5269,U1296,1861,Range Hood,Kitchen,add_to_cart,,0,2024-11-15,
5270,U0814,362,Attic Fan,Climate,add_to_cart,,0,2023-03-31,
5271,U0062,1906,Coffee Grinder,Kitchen,add_to_cart,,0,2023-03-13,
5272,U0159,4181,Water Heater,Bathroom,view,,0,2023-02-16,37.0
5273,U1558,4104,Sprinkler System,Tools,view,,0,2024-07-17,67.0
5274,U1292,2860,Smart Plug,Smart Home,view,,0,2024-02-02,107.0
5275,U0133,4438,Air Quality Monitor,Smart Home,add_to_cart,,0,2024-06-07,
5276,U0282,1413,Window Cleaner Robot,Cleaning,purchase,4.2,1,2023-03-15,
5277,U1571,953,Epilator,Personal Care,add_to_cart,,0,2023-07-02,
5278,U0133,2278,Bidet Seat,Bathroom,purchase,4.9,1,2024-05-08,
5279,U1176,2194,Central Vacuum System,Cleaning,view,,0,2023-07-28,68.0
5280,U0920,656,Hedge Trimmer,Tools,add_to_cart,,0,2024-07-08,
5281,U0501,539,Bathroom Exhaust Fan,Bathroom,purchase,3.6,1,2024-08-04,
5282,U0535,2555,Coffee Maker,Kitchen,add_to_cart,,0,2023-11-27,
5283,U0721,4035,Foot Massager,Personal Care,purchase,3.3,1,2023-11-29,
5284,U1970,4239,Air Quality Monitor,Smart Home,wishlist,3.8,0,2024-04-25,
5285,U1589,2803,Router,Networking,view,,0,2023-08-24,32.0
5286,U1281,4458,Mini Fridge,Kitchen,wishlist,3.7,0,2023-07-14,
5287,U0965,515,Portable Dishwasher,Cleaning,add_to_cart,,0,2024-05-12,
5288,U1399,2520,Hand Mixer,Kitchen,view,,0,2024-08-14,22.0
5289,U0011,3147,Floor Polisher,Cleaning,purchase,4.4,1,2024-03-22,
5290,U1386,618,Projector,Entertainment,add_to_cart,,0,2024-08-02,
5291,U1900,1649,Smart Switch,Smart Home,add_to_cart,,0,2024-01-31,
5292,U0902,2643,Electric Mop,Cleaning,purchase,4.6,1,2024-11-06,
5293,U0304,597,Home Server,Networking,view,,0,2024-07-24,108.0
5294,U1825,3578,Water Flosser,Personal Care,view,,0,2023-07-20,108.0
5295,U0588,1685,Aquarium Filter,Pet,purchase,3.4,1,2024-02-16,
5296,U1097,4161,Pressure Washer,Cleaning,purchase,4.4,1,2024-12-14,
5297,U1083,4014,Trimmer,Personal Care,purchase,4.8,1,2023-04-09,
5298,U0419,1300,Hot Plate,Kitchen,view,,0,2023-08-05,129.0
5299,U0891,3601,Mixer Grinder,Kitchen,add_to_cart,,0,2024-09-20,
5300,U0873,2491,Crepe Maker,Kitchen,purchase,3.6,1,2024-11-02,
5301,U1860,3134,Carbon Monoxide Detector,Security,view,,0,2024-10-24,157.0
5302,U1764,4215,Electric Blanket,Personal Care,purchase,4.4,1,2023-11-11,
5303,U0419,2768,Refrigerator,Kitchen,view,,0,2024-10-20,28.0
5304,U0692,3900,Pressure Cooker,Kitchen,purchase,3.6,1,2024-11-15,
5305,U0396,738,Electric Oven,Kitchen,view,,0,2023-12-05,53.0
5306,U1132,3157,Gaming Console,Entertainment,view,,0,2023-12-14,115.0
5307,U1283,1704,Digital Safe,Security,purchase,4.9,1,2024-10-21,
5308,U0941,32,Hand Mixer,Kitchen,wishlist,5.0,0,2024-03-15,
5309,U0098,4687,Toaster Oven,Kitchen,add_to_cart,,0,2023-07-15,
5310,U1777,2022,Hot Dog Maker,Kitchen,view,,0,2024-05-30,26.0
5311,U0048,3790,Epilator,Personal Care,view,,0,2024-05-27,60.0
5312,U1892,525,Electric Knife,Kitchen,purchase,5.0,1,2023-12-28,
5313,U0984,1490,Ceiling Fan,Climate,view,,0,2024-10-20,63.0
5314,U0564,1642,Misting Fan,Climate,view,,0,2023-08-07,76.0
5315,U0998,2169,RO Purifier,Bathroom,view,,0,2023-09-18,68.0
5316,U1648,3279,Tea Maker,Kitchen,view,,0,2023-12-30,21.0
5317,U0186,2946,Electric Mop,Cleaning,add_to_cart,,0,2023-08-20,
5318,U1018,36,Drip Coffee Maker,Kitchen,view,,0,2023-06-11,23.0
5319,U0090,976,Espresso Machine,Kitchen,wishlist,5.0,0,2023-12-20,
5320,U1233,3368,Electric Drill,Tools,purchase,4.2,1,2024-11-17,
5321,U1153,1746,Robot Vacuum,Cleaning,view,,0,2023-05-30,1.0
5322,U1997,3815,Chainsaw,Tools,view,,0,2023-09-29,477.0
5323,U0380,4152,Garment Steamer,Laundry,view,,0,2024-06-23,160.0
5324,U1351,353,Smart TV,Entertainment,add_to_cart,,0,2024-04-02,
5325,U1159,4111,Pressure Washer,Cleaning,view,,0,2023-10-27,2.0
5326,U0539,2125,Carpet Cleaner,Cleaning,add_to_cart,,0,2023-11-06,
5327,U0363,631,Dishwasher,Cleaning,purchase,3.8,1,2024-05-19,
5328,U1640,458,Water Flosser,Personal Care,purchase,4.3,1,2023-09-03,
5329,U0675,725,Leaf Blower,Tools,view,,0,2024-12-13,263.0
5330,U0003,317,Vacuum Sealer,Kitchen,view,,0,2023-04-07,28.0
5331,U1143,2866,Slush Machine,Hobby,view,,0,2024-05-06,5.0
5332,U0222,4809,RO Purifier,Bathroom,view,,0,2024-08-24,59.0
5333,U1189,2803,Router,Networking,view,,0,2024-11-29,224.0
5334,U1126,4259,Electric Scooter Charger,Power,add_to_cart,,0,2023-03-11,
5335,U0688,2615,Router,Networking,add_to_cart,,0,2023-10-13,
5336,U0285,1146,Home Brewing Kit,Hobby,purchase,4.1,1,2023-10-24,
5337,U0201,3578,Water Flosser,Personal Care,view,,0,2023-06-27,296.0
5338,U0649,759,Air Fryer,Kitchen,view,,0,2023-01-10,8.0
5339,U0585,2396,Bathroom Exhaust Fan,Bathroom,view,,0,2023-10-30,95.0
5340,U0633,1909,Rowing Machine,Fitness,wishlist,4.1,0,2024-08-19,
5341,U1025,2485,Toaster Oven,Kitchen,view,,0,2024-03-05,63.0
5342,U0255,26,Smart Curtain Motor,Smart Home,purchase,5.0,1,2024-03-18,
5343,U0790,1098,Automatic Pet Water Fountain,Pet,purchase,4.9,1,2024-06-17,
5344,U0900,2597,Smart Bulb,Smart Home,purchase,4.4,1,2024-06-21,
5345,U0097,2609,Heater,Climate,purchase,2.5,1,2024-09-23,
5346,U1718,586,Scanner,Tools,purchase,4.9,1,2024-03-08,
5347,U1323,997,Countertop Dishwasher,Cleaning,view,,0,2024-12-08,0.0
5348,U1592,4060,Speakers,Entertainment,purchase,5.0,1,2024-02-14,
5349,U0205,1855,Electric Grill,Kitchen,purchase,5.0,1,2023-04-15,
5350,U0336,4350,Smart Dryer,Laundry,purchase,4.3,1,2024-12-04,
5351,U1751,4945,Network Attached Storage,Networking,view,,0,2024-03-26,154.0
5352,U1338,2317,Milk Frother,Kitchen,view,,0,2024-07-08,21.0
5353,U1122,1898,Laminator,Tools,purchase,3.9,1,2023-12-31,
5354,U1443,2648,Battery Charger,Power,wishlist,4.0,0,2024-04-29,
5355,U0081,2594,Carbon Monoxide Detector,Security,view,,0,2024-05-16,36.0
5356,U0487,485,Bathroom Exhaust Fan,Bathroom,add_to_cart,,0,2024-01-27,
5357,U1204,3459,Fabric Shaver,Laundry,view,,0,2023-06-23,176.0
5358,U1239,12,Wall Clock,Decor,purchase,3.5,1,2024-01-31,
5359,U0250,3450,Iron,Laundry,view,,0,2024-02-02,486.0
5360,U1616,693,Router,Networking,wishlist,4.0,0,2024-07-21,
5361,U1375,136,Space Heater,Climate,purchase,3.8,1,2024-03-15,
5362,U1191,183,Solar Panel Inverter,Power,view,,0,2024-09-18,41.0
5363,U1100,526,Tankless Water Heater,Bathroom,wishlist,4.1,0,2023-09-25,
5364,U0309,435,Mini Fridge,Kitchen,purchase,4.4,1,2023-01-25,
5365,U0681,988,Sous Vide Cooker,Kitchen,add_to_cart,,0,2024-08-31,
5366,U1458,1303,Steam Iron,Laundry,add_to_cart,,0,2023-11-09,
5367,U0346,526,Tankless Water Heater,Bathroom,wishlist,4.4,0,2023-10-19,
5368,U0501,1693,Handheld Vacuum,Cleaning,view,,0,2024-03-25,312.0
5369,U0713,3424,Basement Dehumidifier,Outdoor,purchase,5.0,1,2024-06-07,
5370,U1560,2058,Hair Dryer,Personal Care,view,,0,2024-03-28,119.0
5371,U0894,1111,Hair Curler,Personal Care,add_to_cart,,0,2024-11-27,
5372,U1307,1729,Attic Fan,Climate,view,,0,2024-08-04,297.0
5373,U1848,3012,Router,Networking,view,,0,2023-01-21,31.0
5374,U1575,802,Portable Air Conditioner,Climate,wishlist,4.9,0,2024-08-13,
5375,U0681,2582,Meat Grinder,Kitchen,add_to_cart,,0,2023-03-20,
5376,U0010,3332,Ice Maker,Kitchen,add_to_cart,,0,2024-02-02,
5377,U0831,685,Electric Shaver,Personal Care,view,,0,2023-12-05,61.0
5378,U0534,3238,Emergency Light,Security,purchase,4.1,1,2024-01-18,
5379,U0014,1723,Window Cleaner Robot,Cleaning,wishlist,3.3,0,2024-11-03,
5380,U1104,4052,Garbage Disposal,Kitchen,add_to_cart,,0,2023-09-30,
5381,U1154,2591,Scanner,Tools,wishlist,2.9,0,2024-09-04,
5382,U1652,1441,Wall Clock,Decor,add_to_cart,,0,2023-04-23,
5383,U1229,2071,Smart Hub,Networking,purchase,4.3,1,2023-12-25,
5384,U0829,3296,Exhaust Fan,Climate,view,,0,2023-12-31,61.0
5385,U0559,3757,Air Cooler,Climate,purchase,2.3,1,2023-05-30,
5386,U0117,3012,Router,Networking,add_to_cart,,0,2023-05-07,
5387,U1255,668,Heating Pad,Personal Care,view,,0,2024-04-01,69.0
5388,U0386,2029,Electric Vehicle Charger,Power,wishlist,3.9,0,2024-12-16,
5389,U0052,1759,Smart Plug,Smart Home,view,,0,2023-05-28,42.0
5390,U1756,2204,Cotton Candy Machine,Hobby,add_to_cart,,0,2023-06-19,
5391,U0396,3358,Sump Pump,Outdoor,purchase,4.8,1,2023-02-19,
5392,U1559,3798,Window Cleaner Robot,Cleaning,add_to_cart,,0,2024-05-19,
5393,U1601,1763,Tower Fan,Climate,view,,0,2024-08-13,41.0
5394,U0658,2477,Food Processor,Kitchen,view,,0,2023-10-29,122.0
5395,U1580,4791,Alarm Clock,Decor,purchase,4.8,1,2023-12-18,
5396,U0963,1154,OTG Oven,Kitchen,add_to_cart,,0,2024-01-01,
5397,U0199,3138,Inverter,Power,add_to_cart,,0,2023-04-05,
5398,U1280,1695,Built In Microwave,Kitchen,wishlist,5.0,0,2024-11-10,
5399,U1596,2612,Coffee Grinder,Kitchen,wishlist,3.8,0,2023-09-20,
5400,U1965,2751,Citrus Juicer,Kitchen,purchase,5.0,1,2023-05-21,
5401,U1810,358,Table Fan,Climate,wishlist,3.9,0,2023-06-27,
5402,U0357,1612,Sandwich Maker,Kitchen,view,,0,2023-12-04,48.0
5403,U0341,4669,Smart Bulb,Smart Home,view,,0,2024-03-12,33.0
5404,U0938,1873,Crepe Maker,Kitchen,view,,0,2024-12-14,391.0
5405,U0137,932,Central Vacuum System,Cleaning,purchase,3.3,1,2023-01-25,
5406,U1809,4436,Boot Warmer,Laundry,view,,0,2024-04-29,71.0
5407,U1212,1154,OTG Oven,Kitchen,purchase,3.7,1,2024-08-25,
5408,U1895,251,Landline Phone,Smart Home,view,,0,2023-04-14,74.0
5409,U1888,3307,Automatic Pet Water Fountain,Pet,purchase,2.7,1,2024-06-05,
5410,U1933,3087,Electric Fireplace,Climate,view,,0,2024-10-10,182.0
5411,U1215,895,Smart Speaker,Entertainment,add_to_cart,,0,2024-03-18,
5412,U0486,1922,Aquarium Filter,Pet,wishlist,4.4,0,2023-08-26,
5413,U0139,2553,Pool Heater,Outdoor,view,,0,2023-07-25,140.0
5414,U1846,1859,Sprinkler System,Tools,add_to_cart,,0,2024-10-15,
5415,U1125,3564,Electric Grill,Kitchen,add_to_cart,,0,2024-08-23,
5416,U1928,4294,Cooktop,Kitchen,add_to_cart,,0,2023-02-06,
5417,U0554,2682,Trimmer,Personal Care,purchase,4.7,1,2024-05-09,
5418,U1652,2345,Weather Station,Smart Home,purchase,4.2,1,2023-04-20,
5419,U1042,1595,Mini Fridge,Kitchen,add_to_cart,,0,2024-09-17,
5420,U0425,3993,Modem,Networking,purchase,4.4,1,2024-03-10,
5421,U0640,2855,Label Maker,Tools,purchase,4.2,1,2023-01-23,
5422,U1172,1852,Automatic Pet Water Fountain,Pet,view,,0,2023-04-03,89.0
5423,U0664,5000,Air Quality Monitor,Smart Home,wishlist,3.0,0,2023-01-31,
5424,U0198,3187,Deep Fryer,Kitchen,view,,0,2023-03-01,59.0
5425,U0973,1670,Electric Tandoor,Kitchen,add_to_cart,,0,2024-01-03,
5426,U0639,136,Space Heater,Climate,add_to_cart,,0,2024-05-13,
5427,U0414,1623,UV Water Purifier,Bathroom,view,,0,2024-04-23,25.0
5428,U1567,4775,3D Printer,Hobby,view,,0,2023-10-12,11.0
5429,U1523,3805,Air Quality Monitor,Smart Home,purchase,4.6,1,2024-02-20,
5430,U1619,1456,Window Cleaner Robot,Cleaning,view,,0,2024-07-04,193.0
5431,U1497,2960,Smart Plug,Smart Home,view,,0,2023-03-20,65.0
5432,U1181,1852,Automatic Pet Water Fountain,Pet,add_to_cart,,0,2023-07-18,
5433,U0981,602,Pool Heater,Outdoor,add_to_cart,,0,2024-06-05,
5434,U1100,3994,Knitting Machine,Hobby,view,,0,2024-01-07,5.0
5435,U0852,2734,Clothes Dryer,Laundry,add_to_cart,,0,2024-06-14,
5436,U0083,1901,Toaster,Kitchen,add_to_cart,,0,2023-08-25,
5437,U1295,3860,Garage Door Motor,Outdoor,add_to_cart,,0,2024-08-21,
5438,U0933,3051,Garbage Disposal,Kitchen,purchase,4.0,1,2024-12-19,
5439,U1818,4633,Tea Maker,Kitchen,view,,0,2023-02-02,3.0
5440,U0024,4357,Trimmer,Personal Care,purchase,3.4,1,2024-11-09,
5441,U0929,916,Ice Cream Maker,Kitchen,add_to_cart,,0,2024-11-10,
5442,U1103,2965,Terrarium Heater,Pet,add_to_cart,,0,2024-08-13,
5443,U0399,2445,Smart Dryer,Laundry,add_to_cart,,0,2023-06-18,
5444,U1693,2188,Bathroom Exhaust Fan,Bathroom,view,,0,2023-07-03,63.0
5445,U1385,539,Bathroom Exhaust Fan,Bathroom,purchase,4.2,1,2024-07-27,
5446,U1202,2645,Wall Clock,Decor,purchase,5.0,1,2023-08-07,
5447,U0081,511,Weather Station,Smart Home,view,,0,2023-10-12,139.0
5448,U1148,1846,Toaster Oven,Kitchen,purchase,4.3,1,2023-12-26,
5449,U1171,1119,CCTV System,Security,purchase,4.9,1,2023-11-08,
5450,U1294,4590,Carpet Cleaner,Cleaning,view,,0,2023-02-23,59.0
5451,U1321,1525,WiFi Extender,Networking,add_to_cart,,0,2024-07-12,
5452,U1481,4593,Garbage Disposal,Kitchen,view,,0,2024-07-02,18.0
5453,U1380,4123,Electric Fireplace,Climate,add_to_cart,,0,2023-03-30,
5454,U0985,2030,Aquarium Heater,Pet,purchase,3.5,1,2024-06-18,
5455,U0746,1919,Convection Microwave,Kitchen,add_to_cart,,0,2023-07-13,
5456,U0129,3431,Streaming Device,Entertainment,purchase,4.7,1,2024-01-10,
5457,U0206,2309,Treadmill,Fitness,purchase,5.0,1,2024-10-15,
5458,U1331,855,Smart Refrigerator,Kitchen,purchase,3.7,1,2024-04-05,
5459,U0770,3482,Sous Vide Cooker,Kitchen,view,,0,2024-12-23,226.0
5460,U1819,3841,Clock,Decor,purchase,5.0,1,2024-11-05,
5461,U0692,4777,Electric Pressure Cooker,Kitchen,view,,0,2024-05-05,40.0
5462,U1298,3458,Kegerator,Hobby,purchase,4.1,1,2023-09-09,
5463,U1401,1969,Sewing Machine,Hobby,wishlist,3.7,0,2023-04-28,
5464,U1052,4402,Roti Maker,Kitchen,add_to_cart,,0,2024-07-12,
5465,U1737,4595,Cooktop,Kitchen,view,,0,2024-05-06,47.0
5466,U1537,260,Home Theater System,Entertainment,view,,0,2024-04-04,4.0
5467,U0383,4491,Fan,Climate,purchase,3.9,1,2024-01-28,
5468,U1108,1496,Voltage Stabilizer,Power,view,,0,2024-02-25,286.0
5469,U0596,2294,Modem,Networking,add_to_cart,,0,2024-08-27,
5470,U0330,2025,Induction Oven,Kitchen,add_to_cart,,0,2024-04-18,
5471,U0714,3222,Kitchen Chimney,Kitchen,view,,0,2023-04-09,17.0
5472,U1635,880,DVD Player,Entertainment,add_to_cart,,0,2024-01-14,
5473,U1722,3070,Massager,Personal Care,add_to_cart,,0,2023-06-22,
5474,U0650,267,Booster Pump,Outdoor,view,,0,2023-05-06,435.0
5475,U0821,481,Paper Shredder,Tools,purchase,4.8,1,2024-10-16,
5476,U0186,2519,Portable Dishwasher,Cleaning,view,,0,2024-05-23,64.0
5477,U1543,657,Clock,Decor,view,,0,2023-08-28,22.0
5478,U0837,3537,Aquarium Filter,Pet,view,,0,2023-10-18,164.0
5479,U0973,2650,Terrarium Heater,Pet,purchase,4.7,1,2024-06-03,
5480,U1019,3827,Security Camera,Security,wishlist,5.0,0,2023-11-17,
5481,U1467,901,Electric Mop,Cleaning,add_to_cart,,0,2023-09-27,
5482,U0038,2504,Water Flosser,Personal Care,add_to_cart,,0,2023-12-04,
5483,U1586,1069,Handheld Vacuum,Cleaning,view,,0,2024-05-03,308.0
5484,U0787,1664,Bladeless Fan,Climate,add_to_cart,,0,2024-01-10,
