User_ID,Age_Group,Gender,Occupation,City,Home_Type,Budget_Preference,Smart_Home_Interest,Eco_Conscious,Preferred_Category
U1583,26-35,Male,Student,Pune,Independent House,Budget,Yes,Yes,Decor
U1584,36-45,Male,Working Professional,Jaipur,Independent House,Mid-Range,No,No,Tools
U1585,18-25,Male,Working Professional,Ahmedabad,Apartment,Mid-Range,No,Yes,Personal Care
U1586,26-35,Female,Homemaker,Jaipur,PG/Hostel,Premium,Yes,Yes,Personal Care
U1587,26-35,Male,Student,Pune,Villa,Mid-Range,Yes,Yes,Climate
U1588,36-45,Male,Homemaker,Chennai,Independent House,Premium,No,No,Power
U1589,18-25,Female,Working Professional,Hyderabad,Villa,Mid-Range,No,Yes,Laundry
U1590,36-45,Female,Working Professional,Hyderabad,Independent House,Premium,Yes,No,Personal Care
U1591,18-25,Male,Working Professional,Chennai,Independent House,Premium,Yes,Yes,Kitchen
U1592,26-35,Male,Homemaker,Ahmedabad,Apartment,Premium,No,Yes,Power
U1593,36-45,Female,Business Owner,Jaipur,Apartment,Luxury,No,Yes,Cleaning
U1594,55+,Male,Business Owner,Kolkata,Apartment,Luxury,Yes,No,Decor
U1595,36-45,Other,Business Owner,Mumbai,PG/Hostel,Luxury,Yes,Yes,Kitchen
U1596,36-45,Male,Working Professional,Delhi,Apartment,Premium,Yes,No,Kitchen
U1597,26-35,Female,Homemaker,Hyderabad,Independent House,Premium,Yes,Yes,Power
U1598,26-35,Male,Working Professional,Pune,Apartment,Mid-Range,Yes,Yes,Outdoor
U1599,46-55,Other,Homemaker,Hyderabad,Apartment,Premium,No,No,Decor
U1600,26-35,Male,Working Professional,Chennai,PG/Hostel,Mid-Range,Yes,Yes,Pet
U1601,36-45,Male,Business Owner,Lucknow,PG/Hostel,Luxury,No,Yes,Bathroom
U1602,18-25,Male,Business Owner,Kolkata,Apartment,Premium,Yes,No,Tools
U1603,36-45,Male,Retired,Hyderabad,Apartment,Premium,No,No,Cleaning
U1604,46-55,Male,Working Professional,Pune,Apartment,Premium,No,Yes,Tools
U1605,26-35,Female,Business Owner,Kolkata,Independent House,Luxury,Yes,Yes,Security
U1606,55+,Male,Working Professional,Bangalore,Apartment,Premium,Yes,Yes,Security
U1607,26-35,Female,Student,Pune,PG/Hostel,Mid-Range,Yes,Yes,Pet
U1608,26-35,Female,Homemaker,Pune,Villa,Premium,No,Yes,Power
U1609,46-55,Female,Working Professional,Bangalore,Independent House,Mid-Range,No,No,Pet
U1610,36-45,Male,Student,Hyderabad,Independent House,Mid-Range,No,Yes,Pet
U1611,26-35,Female,Student,Ahmedabad,Apartment,Budget,Yes,Yes,Cleaning
U1612,36-45,Other,Working Professional,Delhi,Independent House,Premium,Yes,No,Personal Care
U1613,18-25,Female,Working Professional,Lucknow,Villa,Mid-Range,Yes,Yes,Kitchen
U1614,26-35,Female,Working Professional,Chennai,Apartment,Premium,Yes,Yes,Bathroom
U1615,36-45,Male,Working Professional,Ahmedabad,Apartment,Mid-Range,Yes,No,Personal Care
U1616,26-35,Female,Homemaker,Kolkata,Apartment,Premium,Yes,No,Entertainment
U1617,46-55,Female,Student,Ahmedabad,Apartment,Mid-Range,No,Yes,Tools
U1618,55+,Female,Homemaker,Hyderabad,PG/Hostel,Mid-Range,Yes,No,Climate
U1619,36-45,Female,Retired,Lucknow,Villa,Mid-Range,No,Yes,Tools
U1620,36-45,Female,Student,Chennai,Apartment,Mid-Range,Yes,No,Cleaning
U1621,36-45,Female,Working Professional,Kolkata,Apartment,Mid-Range,Yes,Yes,Smart Home
U1622,18-25,Female,Working Professional,Ahmedabad,Apartment,Premium,Yes,Yes,Kitchen
U1623,26-35,Female,Homemaker,Ahmedabad,Apartment,Premium,Yes,No,Outdoor
U1624,26-35,Other,Working Professional,Lucknow,Apartment,Premium,No,No,Fitness
U1625,26-35,Male,Student,Bangalore,PG/Hostel,Budget,No,No,Cleaning
U1626,26-35,Male,Student,Bangalore,Apartment,Mid-Range,No,Yes,Power
U1627,18-25,Female,Business Owner,Bangalore,Villa,Premium,Yes,Yes,Outdoor
U1628,46-55,Male,Homemaker,Hyderabad,PG/Hostel,Mid-Range,No,No,Hobby
U1629,46-55,Female,Business Owner,Delhi,Apartment,Luxury,No,No,Smart Home
U1630,46-55,Other,Homemaker,Ahmedabad,Apartment,Premium,Yes,Yes,Power
U1631,26-35,Female,Working Professional,Mumbai,Apartment,Premium,Yes,No,Cleaning
U1632,18-25,Male,Retired,Pune,PG/Hostel,Premium,No,No,Pet
U1633,26-35,Female,Business Owner,Mumbai,Villa,Premium,Yes,No,Entertainment
U1634,55+,Male,Student,Ahmedabad,Apartment,Mid-Range,Yes,Yes,Laundry
U1635,36-45,Male,Business Owner,Bangalore,Independent House,Luxury,Yes,Yes,Personal Care
U1636,18-25,Other,Business Owner,Mumbai,Apartment,Premium,No,Yes,Hobby
U1637,26-35,Female,Student,Bangalore,Independent House,Mid-Range,Yes,No,Decor
U1638,18-25,Male,Working Professional,Ahmedabad,Independent House,Mid-Range,Yes,Yes,Power
U1639,36-45,Female,Student,Ahmedabad,Independent House,Budget,No,No,Bathroom
U1640,26-35,Female,Student,Kolkata,Villa,Budget,No,Yes,Security
U1641,26-35,Male,Working Professional,Kolkata,Independent House,Mid-Range,No,No,Networking
U1642,18-25,Female,Working Professional,Hyderabad,Independent House,Mid-Range,Yes,Yes,Security
U1643,26-35,Female,Working Professional,Hyderabad,Apartment,Premium,Yes,Yes,Hobby
U1644,18-25,Male,Business Owner,Bangalore,Independent House,Premium,Yes,Yes,Smart Home
U1645,55+,Male,Working Professional,Jaipur,Independent House,Premium,Yes,No,Pet
U1646,46-55,Female,Retired,Delhi,Apartment,Premium,Yes,Yes,Smart Home
U1647,36-45,Male,Working Professional,Mumbai,Apartment,Mid-Range,Yes,Yes,Pet
U1648,18-25,Male,Business Owner,Ahmedabad,Apartment,Premium,Yes,Yes,Decor
U1649,26-35,Female,Business Owner,Mumbai,Apartment,Luxury,Yes,Yes,Outdoor
U1650,18-25,Female,Working Professional,Delhi,Independent House,Premium,No,No,Personal Care
U1651,36-45,Male,Homemaker,Delhi,PG/Hostel,Premium,No,No,Pet
U1652,36-45,Male,Student,Pune,Independent House,Budget,Yes,No,Smart Home
U1653,55+,Female,Working Professional,Delhi,PG/Hostel,Premium,Yes,No,Cleaning
U1654,26-35,Male,Student,Jaipur,Independent House,Mid-Range,No,Yes,Security
U1655,18-25,Female,Working Professional,Mumbai,Independent House,Mid-Range,Yes,No,Outdoor
U1656,18-25,Female,Working Professional,Kolkata,Independent House,Mid-Range,No,Yes,Power
U1657,46-55,Female,Student,Pune,Independent House,Budget,Yes,Yes,Pet
U1658,36-45,Male,Homemaker,Mumbai,Apartment,Mid-Range,Yes,No,Cleaning
U1659,36-45,Female,Working Professional,Bangalore,Apartment,Premium,Yes,No,Power
U1660,55+,Male,Homemaker,Chennai,Apartment,Premium,No,Yes,Smart Home
U1661,46-55,Female,Business Owner,Hyderabad,PG/Hostel,Luxury,Yes,Yes,Laundry
U1662,26-35,Female,Working Professional,Lucknow,PG/Hostel,Mid-Range,No,Yes,Personal Care
U1663,36-45,Male,Business Owner,Mumbai,PG/Hostel,Luxury,Yes,Yes,Tools
U1664,26-35,Male,Student,Bangalore,Apartment,Budget,No,Yes,Personal Care
U1665,26-35,Male,Working Professional,Hyderabad,Apartment,Mid-Range,Yes,Yes,Cleaning
U1666,36-45,Male,Working Professional,Bangalore,Independent House,Premium,No,Yes,Personal Care
U1667,46-55,Male,Homemaker,Chennai,Independent House,Mid-Range,Yes,No,Tools
U1668,18-25,Male,Student,Ahmedabad,PG/Hostel,Mid-Range,Yes,No,Pet
U1669,26-35,Male,Student,Bangalore,PG/Hostel,Mid-Range,Yes,Yes,Fitness
U1670,36-45,Female,Working Professional,Ahmedabad,Independent House,Mid-Range,Yes,Yes,Kitchen
U1671,36-45,Female,Working Professional,Lucknow,Apartment,Premium,Yes,No,Personal Care
U1672,36-45,Male,Student,Kolkata,Apartment,Mid-Range,Yes,Yes,Pet
U1673,36-45,Female,Student,Delhi,Apartment,Mid-Range,Yes,No,Tools
U1674,36-45,Female,Business Owner,Hyderabad,Independent House,Premium,Yes,No,Networking
U1675,36-45,Female,Working Professional,Kolkata,Apartment,Premium,No,No,Networking
U1676,36-45,Male,Homemaker,Ahmedabad,Apartment,Premium,Yes,No,Kitchen
U1677,26-35,Female,Business Owner,Mumbai,Independent House,Luxury,No,Yes,Personal Care
U1678,36-45,Male,Business Owner,Kolkata,Apartment,Premium,No,No,Networking
U1679,36-45,Female,Business Owner,Pune,Apartment,Luxury,No,No,Fitness
U1680,18-25,Male,Working Professional,Hyderabad,Apartment,Mid-Range,Yes,No,Networking
U1681,46-55,Female,Student,Bangalore,Apartment,Budget,Yes,No,Entertainment
U1682,36-45,Male,Student,Hyderabad,Apartment,Mid-Range,No,No,Personal Care
U1683,55+,Male,Business Owner,Delhi,Apartment,Premium,No,No,Pet
U1684,55+,Male,Working Professional,Lucknow,Independent House,Premium,No,Yes,Tools
U1685,55+,Male,Student,Bangalore,Villa,Mid-Range,No,Yes,Outdoor
U1686,18-25,Female,Student,Lucknow,PG/Hostel,Mid-Range,Yes,Yes,Kitchen
U1687,26-35,Female,Retired,Lucknow,Apartment,Mid-Range,No,Yes,Entertainment
U1688,55+,Male,Working Professional,Hyderabad,Independent House,Premium,No,No,Outdoor
U1689,26-35,Male,Student,Bangalore,Apartment,Budget,No,Yes,Kitchen
U1690,46-55,Other,Working Professional,Jaipur,Apartment,Premium,Yes,Yes,Fitness
U1691,26-35,Male,Student,Bangalore,Apartment,Budget,Yes,No,Tools
U1692,46-55,Other,Business Owner,Bangalore,Apartment,Luxury,Yes,Yes,Tools
U1693,46-55,Male,Working Professional,Hyderabad,PG/Hostel,Mid-Range,Yes,Yes,Tools
U1694,36-45,Male,Student,Kolkata,Apartment,Mid-Range,Yes,No,Hobby
U1695,36-45,Other,Working Professional,Delhi,Apartment,Mid-Range,Yes,Yes,Decor
U1696,26-35,Female,Working Professional,Pune,Apartment,Mid-Range,Yes,Yes,Climate
U1697,36-45,Female,Business Owner,Mumbai,PG/Hostel,Premium,Yes,No,Security
U1698,46-55,Female,Working Professional,Delhi,Apartment,Mid-Range,Yes,No,Pet
U1699,26-35,Male,Working Professional,Ahmedabad,Apartment,Premium,Yes,Yes,Fitness
U1700,55+,Male,Working Professional,Pune,Independent House,Premium,Yes,Yes,Smart Home
U1701,18-25,Male,Student,Pune,Independent House,Budget,No,Yes,Power
U1702,26-35,Female,Business Owner,Pune,Apartment,Luxury,No,Yes,Pet
U1703,26-35,Female,Working Professional,Mumbai,Apartment,Mid-Range,Yes,No,Decor
U1704,18-25,Male,Business Owner,Pune,Apartment,Premium,Yes,Yes,Climate
U1705,26-35,Female,Retired,Kolkata,Independent House,Luxury,No,Yes,Smart Home
U1706,26-35,Other,Working Professional,Pune,Villa,Mid-Range,No,No,Smart Home
U1707,26-35,Male,Business Owner,Hyderabad,Apartment,Luxury,No,Yes,Kitchen
U1708,36-45,Female,Working Professional,Kolkata,Apartment,Premium,No,No,Climate
U1709,36-45,Female,Business Owner,Kolkata,Apartment,Premium,Yes,Yes,Entertainment
U1710,26-35,Male,Homemaker,Bangalore,Villa,Mid-Range,No,Yes,Cleaning
U1711,55+,Male,Student,Ahmedabad,Apartment,Budget,No,No,Laundry
U1712,55+,Male,Working Professional,Hyderabad,Apartment,Mid-Range,Yes,No,Kitchen
U1713,36-45,Male,Student,Kolkata,Villa,Budget,No,Yes,Smart Home
U1714,55+,Male,Business Owner,Chennai,Apartment,Luxury,Yes,Yes,Climate
U1715,36-45,Female,Working Professional,Bangalore,Independent House,Mid-Range,No,No,Climate
U1716,18-25,Female,Business Owner,Pune,Apartment,Premium,No,No,Kitchen
U1717,36-45,Male,Working Professional,Kolkata,Apartment,Premium,No,No,Pet
U1718,36-45,Female,Retired,Jaipur,Apartment,Luxury,No,Yes,Laundry
U1719,36-45,Female,Working Professional,Chennai,Apartment,Mid-Range,Yes,Yes,Kitchen
U1720,18-25,Female,Working Professional,Lucknow,Apartment,Premium,No,No,Hobby
U1721,46-55,Male,Working Professional,Bangalore,Independent House,Premium,No,No,Security
U1722,55+,Male,Retired,Mumbai,Apartment,Premium,No,Yes,Pet
U1723,18-25,Male,Working Professional,Pune,Villa,Premium,No,No,Entertainment
U1724,55+,Female,Working Professional,Delhi,PG/Hostel,Mid-Range,Yes,No,Cleaning
U1725,46-55,Male,Student,Bangalore,Apartment,Mid-Range,No,Yes,Laundry
U1726,26-35,Male,Working Professional,Ahmedabad,Independent House,Premium,Yes,Yes,Power
U1727,26-35,Male,Student,Chennai,PG/Hostel,Mid-Range,Yes,No,Decor
U1728,46-55,Male,Working Professional,Hyderabad,Villa,Premium,Yes,No,Pet
U1729,26-35,Male,Working Professional,Pune,Apartment,Mid-Range,Yes,No,Laundry
U1730,26-35,Female,Business Owner,Bangalore,Apartment,Premium,No,No,Outdoor
U1731,55+,Male,Student,Mumbai,Independent House,Budget,Yes,Yes,Climate
U1732,36-45,Male,Student,Kolkata,Independent House,Mid-Range,Yes,No,Outdoor
U1733,36-45,Male,Homemaker,Hyderabad,Apartment,Premium,No,No,Hobby
U1734,26-35,Female,Student,Pune,Independent House,Budget,No,Yes,Power
U1735,26-35,Female,Homemaker,Ahmedabad,Apartment,Premium,No,Yes,Cleaning
U1736,46-55,Female,Business Owner,Chennai,Apartment,Luxury,No,Yes,Tools
U1737,36-45,Male,Homemaker,Pune,Apartment,Mid-Range,No,No,Entertainment
U1738,46-55,Female,Student,Kolkata,Independent House,Mid-Range,No,Yes,Power
U1739,26-35,Female,Student,Pune,Apartment,Budget,No,Yes,Power
U1740,36-45,Female,Homemaker,Jaipur,Villa,Mid-Range,No,No,Entertainment
U1741,36-45,Female,Working Professional,Hyderabad,Independent House,Premium,Yes,Yes,Climate
U1742,26-35,Female,Student,Lucknow,Apartment,Mid-Range,No,No,Pet
U1743,36-45,Male,Working Professional,Ahmedabad,Independent House,Mid-Range,No,No,Decor
U1744,18-25,Female,Working Professional,Pune,Apartment,Premium,Yes,Yes,Hobby
U1745,36-45,Female,Business Owner,Jaipur,Apartment,Luxury,Yes,No,Climate
U1746,18-25,Female,Working Professional,Delhi,PG/Hostel,Premium,No,Yes,Climate
U1747,46-55,Male,Working Professional,Chennai,Independent House,Premium,Yes,Yes,Kitchen
U1748,18-25,Female,Student,Kolkata,Apartment,Budget,No,Yes,Bathroom
U1749,26-35,Female,Student,Delhi,Independent House,Mid-Range,Yes,Yes,Hobby
U1750,36-45,Male,Business Owner,Delhi,Independent House,Premium,Yes,No,Personal Care
U1751,18-25,Female,Working Professional,Jaipur,PG/Hostel,Mid-Range,Yes,Yes,Power
U1752,26-35,Female,Working Professional,Lucknow,Apartment,Mid-Range,Yes,Yes,Decor
U1753,26-35,Male,Working Professional,Delhi,PG/Hostel,Mid-Range,No,Yes,Networking
U1754,26-35,Female,Working Professional,Kolkata,PG/Hostel,Mid-Range,No,No,Laundry
U1755,26-35,Male,Student,Mumbai,Independent House,Mid-Range,No,Yes,Outdoor
U1756,36-45,Female,Business Owner,Bangalore,PG/Hostel,Luxury,Yes,No,Bathroom
U1757,36-45,Male,Working Professional,Lucknow,Villa,Premium,Yes,Yes,Hobby
U1758,26-35,Female,Student,Hyderabad,Apartment,Budget,Yes,Yes,Tools
U1759,36-45,Male,Homemaker,Lucknow,PG/Hostel,Mid-Range,No,No,Decor
U1760,26-35,Female,Working Professional,Lucknow,Independent House,Mid-Range,Yes,Yes,Decor
U1761,46-55,Female,Working Professional,Bangalore,Apartment,Premium,Yes,Yes,Decor
U1762,55+,Female,Working Professional,Bangalore,Apartment,Premium,Yes,Yes,Decor
U1763,26-35,Female,Working Professional,Pune,Independent House,Mid-Range,Yes,Yes,Bathroom
U1764,55+,Female,Working Professional,Kolkata,Apartment,Mid-Range,No,Yes,Fitness
U1765,46-55,Female,Working Professional,Mumbai,Villa,Premium,No,Yes,Decor
U1766,55+,Female,Working Professional,Jaipur,PG/Hostel,Mid-Range,Yes,No,Kitchen
U1767,18-25,Male,Homemaker,Delhi,Independent House,Premium,Yes,Yes,Decor
U1768,18-25,Male,Working Professional,Hyderabad,Apartment,Mid-Range,Yes,Yes,Laundry
U1769,36-45,Female,Student,Delhi,Apartment,Mid-Range,No,Yes,Bathroom
U1770,36-45,Female,Homemaker,Lucknow,Independent House,Premium,No,Yes,Bathroom
U1771,26-35,Male,Homemaker,Lucknow,Independent House,Premium,No,Yes,Hobby
U1772,36-45,Female,Student,Bangalore,Independent House,Budget,Yes,No,Personal Care
U1773,26-35,Male,Student,Jaipur,Villa,Mid-Range,Yes,No,Pet
U1774,36-45,Male,Student,Lucknow,Independent House,Mid-Range,Yes,Yes,Bathroom
U1775,46-55,Male,Student,Bangalore,PG/Hostel,Budget,Yes,No,Decor
U1776,18-25,Female,Working Professional,Pune,Independent House,Mid-Range,No,Yes,Fitness
U1777,26-35,Male,Student,Bangalore,Apartment,Mid-Range,Yes,Yes,Cleaning
U1778,46-55,Female,Working Professional,Chennai,Villa,Premium,No,No,Laundry
U1779,26-35,Female,Working Professional,Delhi,Villa,Premium,No,Yes,Smart Home
U1780,46-55,Female,Student,Delhi,Independent House,Budget,Yes,Yes,Kitchen
U1781,55+,Female,Student,Lucknow,PG/Hostel,Budget,Yes,No,Climate
U1782,26-35,Male,Working Professional,Kolkata,Apartment,Mid-Range,Yes,No,Entertainment
U1783,26-35,Male,Retired,Ahmedabad,Independent House,Premium,No,No,Hobby
U1784,36-45,Female,Student,Mumbai,Independent House,Mid-Range,No,No,Security
U1785,46-55,Female,Homemaker,Jaipur,Apartment,Premium,No,Yes,Bathroom
U1786,55+,Female,Student,Lucknow,Apartment,Budget,Yes,Yes,Bathroom
U1787,55+,Female,Homemaker,Bangalore,Apartment,Mid-Range,Yes,No,Bathroom
U1788,26-35,Female,Homemaker,Mumbai,Apartment,Premium,No,Yes,Networking
U1789,55+,Male,Business Owner,Pune,PG/Hostel,Premium,No,Yes,Hobby
U1790,36-45,Male,Working Professional,Chennai,Independent House,Premium,Yes,Yes,Security
U1791,36-45,Female,Working Professional,Hyderabad,Independent House,Premium,No,No,Bathroom
U1792,36-45,Female,Student,Ahmedabad,Independent House,Budget,No,No,Power
U1793,26-35,Female,Working Professional,Mumbai,PG/Hostel,Premium,Yes,Yes,Networking
U1794,26-35,Male,Homemaker,Mumbai,Independent House,Mid-Range,Yes,No,Pet
U1795,55+,Male,Homemaker,Mumbai,Independent House,Premium,Yes,No,Kitchen
U1796,26-35,Female,Working Professional,Kolkata,PG/Hostel,Mid-Range,Yes,Yes,Entertainment
U1797,26-35,Female,Retired,Chennai,Apartment,Luxury,Yes,Yes,Outdoor
U1798,36-45,Female,Homemaker,Kolkata,Independent House,Premium,No,No,Decor
U1799,36-45,Female,Student,Ahmedabad,Independent House,Budget,No,Yes,Entertainment
U1800,18-25,Female,Homemaker,Kolkata,Villa,Premium,Yes,No,Tools
U1801,26-35,Female,Student,Hyderabad,Apartment,Budget,Yes,Yes,Fitness
U1802,55+,Male,Working Professional,Mumbai,Apartment,Premium,Yes,Yes,Climate
U1803,26-35,Male,Business Owner,Delhi,Apartment,Luxury,Yes,Yes,Entertainment
U1804,26-35,Male,Working Professional,Kolkata,Independent House,Premium,Yes,No,Pet
U1805,36-45,Female,Homemaker,Delhi,Villa,Mid-Range,No,No,Entertainment
U1806,55+,Male,Working Professional,Pune,Apartment,Mid-Range,Yes,No,Laundry
U1807,46-55,Female,Retired,Pune,Apartment,Mid-Range,No,No,Security
U1808,55+,Male,Working Professional,Ahmedabad,Apartment,Premium,Yes,No,Fitness
U1809,18-25,Male,Working Professional,Lucknow,Independent House,Mid-Range,Yes,Yes,Laundry
U1810,36-45,Female,Business Owner,Delhi,Apartment,Luxury,No,No,Laundry
U1811,46-55,Male,Business Owner,Hyderabad,Independent House,Luxury,Yes,No,Hobby
U1812,26-35,Female,Student,Hyderabad,PG/Hostel,Budget,No,Yes,Entertainment
U1813,18-25,Female,Business Owner,Delhi,Villa,Premium,Yes,Yes,Tools
U1814,26-35,Male,Business Owner,Kolkata,Independent House,Premium,Yes,Yes,Power
U1815,18-25,Female,Student,Kolkata,Apartment,Mid-Range,Yes,No,Laundry
U1816,26-35,Female,Working Professional,Pune,Apartment,Mid-Range,Yes,Yes,Fitness
U1817,46-55,Male,Student,Chennai,Apartment,Budget,Yes,Yes,Networking
U1818,26-35,Male,Working Professional,Hyderabad,Villa,Premium,Yes,Yes,Power
U1819,36-45,Male,Student,Mumbai,PG/Hostel,Budget,No,Yes,Outdoor
U1820,26-35,Female,Student,Chennai,Independent House,Mid-Range,No,Yes,Personal Care
U1821,36-45,Male,Student,Ahmedabad,Independent House,Mid-Range,Yes,Yes,Hobby
U1822,26-35,Female,Working Professional,Jaipur,Apartment,Mid-Range,No,Yes,Networking
U1823,55+,Female,Business Owner,Lucknow,Apartment,Luxury,Yes,No,Decor
U1824,18-25,Male,Working Professional,Lucknow,Villa,Mid-Range,Yes,No,Entertainment
U1825,18-25,Male,Working Professional,Mumbai,Independent House,Mid-Range,Yes,No,Tools
U1826,18-25,Male,Working Professional,Ahmedabad,PG/Hostel,Mid-Range,No,Yes,Smart Home
U1827,18-25,Female,Business Owner,Ahmedabad,Apartment,Luxury,No,Yes,Entertainment
U1828,46-55,Other,Student,Bangalore,Independent House,Budget,Yes,No,Decor
U1829,26-35,Male,Working Professional,Pune,Villa,Premium,Yes,No,Fitness
U1830,18-25,Male,Homemaker,Ahmedabad,Villa,Mid-Range,No,No,Bathroom
U1831,26-35,Female,Working Professional,Bangalore,Independent House,Mid-Range,Yes,No,Entertainment
U1832,18-25,Male,Working Professional,Mumbai,Independent House,Premium,No,Yes,Tools
U1833,18-25,Male,Working Professional,Ahmedabad,PG/Hostel,Premium,Yes,No,Kitchen
U1834,55+,Male,Working Professional,Ahmedabad,Apartment,Mid-Range,No,No,Pet
U1835,18-25,Female,Working Professional,Lucknow,Independent House,Premium,Yes,Yes,Personal Care
U1836,55+,Female,Working Professional,Lucknow,Independent House,Mid-Range,Yes,No,Bathroom
U1837,36-45,Male,Working Professional,Jaipur,Independent House,Premium,No,No,Outdoor
U1838,36-45,Male,Retired,Chennai,Apartment,Mid-Range,No,No,Personal Care
U1839,26-35,Male,Working Professional,Mumbai,PG/Hostel,Mid-Range,Yes,Yes,Entertainment
U1840,55+,Male,Retired,Bangalore,PG/Hostel,Premium,No,No,Laundry
U1841,36-45,Female,Working Professional,Jaipur,PG/Hostel,Mid-Range,Yes,No,Networking
U1842,26-35,Female,Working Professional,Delhi,Independent House,Premium,No,No,Decor
U1843,18-25,Female,Business Owner,Kolkata,Independent House,Premium,No,Yes,Power
U1844,18-25,Male,Homemaker,Pune,Apartment,Mid-Range,Yes,No,Personal Care
U1845,36-45,Female,Working Professional,Mumbai,Apartment,Premium,Yes,No,Hobby
U1846,26-35,Other,Student,Chennai,Independent House,Mid-Range,No,Yes,Tools
U1847,36-45,Male,Working Professional,Hyderabad,Villa,Premium,Yes,Yes,Pet
U1848,26-35,Female,Working Professional,Ahmedabad,Apartment,Mid-Range,Yes,No,Networking
U1849,46-55,Male,Working Professional,Ahmedabad,Apartment,Mid-Range,Yes,Yes,Personal Care
U1850,18-25,Female,Business Owner,Hyderabad,Apartment,Premium,Yes,No,Personal Care
U1851,18-25,Female,Homemaker,Mumbai,Apartment,Premium,Yes,No,Pet
U1852,26-35,Female,Working Professional,Delhi,Villa,Mid-Range,Yes,Yes,Cleaning
U1853,18-25,Male,Homemaker,Delhi,Apartment,Premium,No,Yes,Security
U1854,26-35,Female,Business Owner,Kolkata,Independent House,Premium,Yes,Yes,Security
U1855,26-35,Male,Working Professional,Bangalore,Independent House,Mid-Range,Yes,Yes,Entertainment
U1856,18-25,Male,Homemaker,Mumbai,Apartment,Mid-Range,No,Yes,Smart Home
U1857,26-35,Male,Working Professional,Hyderabad,Apartment,Mid-Range,Yes,No,Cleaning
U1858,36-45,Male,Homemaker,Chennai,Independent House,Mid-Range,Yes,Yes,Power
U1859,18-25,Male,Working Professional,Jaipur,PG/Hostel,Premium,Yes,No,Hobby
U1860,26-35,Male,Working Professional,Delhi,Apartment,Premium,Yes,No,Entertainment
U1861,36-45,Male,Student,Hyderabad,Independent House,Budget,Yes,Yes,Entertainment
U1862,26-35,Female,Homemaker,Chennai,Apartment,Premium,Yes,No,Pet
U1863,36-45,Female,Student,Ahmedabad,Apartment,Budget,Yes,Yes,Hobby
U1864,26-35,Female,Homemaker,Pune,Villa,Premium,Yes,Yes,Networking
U1865,36-45,Male,Working Professional,Mumbai,Apartment,Mid-Range,Yes,Yes,Bathroom
U1866,26-35,Female,Working Professional,Lucknow,Apartment,Premium,Yes,Yes,Outdoor
U1867,26-35,Female,Working Professional,Pune,Independent House,Premium,No,Yes,Climate
U1868,36-45,Female,Working Professional,Chennai,Apartment,Premium,No,No,Kitchen
U1869,46-55,Male,Working Professional,Bangalore,Independent House,Mid-Range,No,Yes,Entertainment
U1870,36-45,Female,Student,Ahmedabad,Apartment,Mid-Range,No,No,Climate
U1871,26-35,Male,Student,Delhi,Independent House,Budget,Yes,No,Decor
U1872,26-35,Male,Homemaker,Delhi,Villa,Mid-Range,Yes,Yes,Pet
U1873,36-45,Male,Business Owner,Pune,Apartment,Luxury,Yes,Yes,Fitness
U1874,26-35,Female,Working Professional,Bangalore,Apartment,Premium,No,No,Laundry
U1875,18-25,Male,Business Owner,Kolkata,Independent House,Luxury,Yes,Yes,Climate
U1876,36-45,Male,Business Owner,Kolkata,Apartment,Premium,Yes,No,Bathroom
U1877,36-45,Male,Retired,Hyderabad,Apartment,Luxury,No,Yes,Security
U1878,36-45,Female,Retired,Mumbai,Villa,Mid-Range,No,Yes,Entertainment
U1879,18-25,Female,Student,Mumbai,PG/Hostel,Budget,No,Yes,Entertainment
U1880,26-35,Female,Working Professional,Ahmedabad,Apartment,Premium,Yes,No,Fitness
U1881,26-35,Female,Working Professional,Hyderabad,Independent House,Mid-Range,No,Yes,Entertainment
U1882,26-35,Female,Homemaker,Bangalore,Independent House,Mid-Range,Yes,Yes,Fitness
U1883,36-45,Male,Working Professional,Mumbai,Apartment,Premium,No,No,Kitchen
U1884,26-35,Female,Working Professional,Lucknow,Independent House,Premium,No,Yes,Networking
U1885,46-55,Male,Working Professional,Delhi,Apartment,Mid-Range,Yes,Yes,Fitness
U1886,18-25,Female,Student,Bangalore,Villa,Budget,Yes,Yes,Bathroom
U1887,18-25,Female,Student,Ahmedabad,Apartment,Mid-Range,Yes,Yes,Security
U1888,46-55,Female,Homemaker,Delhi,Apartment,Premium,Yes,No,Power
U1889,36-45,Female,Working Professional,Jaipur,Apartment,Mid-Range,Yes,Yes,Fitness
U1890,18-25,Female,Working Professional,Jaipur,PG/Hostel,Premium,No,Yes,Bathroom
U1891,36-45,Male,Homemaker,Hyderabad,Independent House,Premium,No,Yes,Kitchen
U1892,36-45,Female,Business Owner,Bangalore,Apartment,Luxury,No,Yes,Power
U1893,46-55,Male,Student,Kolkata,Independent House,Budget,Yes,No,Kitchen
U1894,18-25,Male,Homemaker,Ahmedabad,Apartment,Premium,Yes,Yes,Pet
U1895,36-45,Female,Homemaker,Mumbai,Independent House,Mid-Range,No,No,Tools
U1896,36-45,Male,Working Professional,Delhi,Apartment,Premium,Yes,Yes,Smart Home
U1897,36-45,Male,Homemaker,Hyderabad,Independent House,Mid-Range,Yes,No,Kitchen
U1898,36-45,Male,Student,Lucknow,PG/Hostel,Budget,Yes,No,Tools
U1899,36-45,Male,Business Owner,Mumbai,Villa,Premium,Yes,Yes,Power
